MS SubClass,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Condition 1,Condition 2,Overall Qual,Overall Cond,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Pool Area,Misc Val,Sale Condition,SalePrice,Total SF,House Age,Years Since Remodel,Garage Age,Total Bathrooms,Total Porch SF,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD 
3.044522437723423,4.23410650459726,9.15915233520675,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,5,CompShg,Plywood,Plywood,5.5134287461649825,3,TA,4,3,No,BLQ,6.413458957167357,Unf,0.0,785.0,GasA,Gd,Y,SBrkr,0.0,3,0.6931471805599453,3,6,Typ,2,Attchd,RFn,514.0,TA,TA,Y,0.0,0.0,Normal,11.976665770490767,7.933438387627489,46,46,46.0,2.5,5.568344503761097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.30406509320417,9.078065332666364,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,7,CompShg,Wd Sdng,Wd Sdng,5.10594547390058,4,TA,3,3,No,ALQ,6.75343791859778,Unf,0.0,313.0,GasA,TA,Y,SBrkr,0.0,3,0.6931471805599453,3,6,Typ,0,Attchd,RFn,286.0,TA,TA,Y,0.0,0.0,Normal,11.918397239722838,7.746732907753622,53,53,53.0,2.0,5.552959584921617,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.23410650459726,9.416215681723873,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,7,6,CompShg,Plywood,Plywood,4.859812404361672,3,TA,3,3,No,BLQ,6.300785794663244,Unf,0.0,785.0,GasA,Gd,Y,SBrkr,0.0,3,0.6931471805599453,3,5,Typ,2,Attchd,Unf,441.0,TA,TA,Y,0.0,0.0,Normal,12.07824495582233,7.88570539124302,49,49,49.0,1.5,5.318119993844216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4.110873864173311,4.3694478524670215,9.343121483210002,Pave,Reg,Lvl,AllPub,Corner,Gtl,Artery,Norm,7,7,CompShg,WdShing,Wd Shng,0.0,3,TA,3,3,Mn,ALQ,6.551080335043404,Unf,0.0,0.0,GasA,Ex,Y,FuseA,0.0,3,0.6931471805599453,3,6,Typ,1,Attchd,Unf,410.0,TA,TA,Y,0.0,0.0,Normal,11.934926432385152,7.708410667257367,61,10,61.0,2.5,4.90527477843843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.430816798843313,9.224637676677007,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,7,CompShg,HdBoard,HdBoard,5.69035945432406,3,TA,3,3,No,Rec,5.953243334287785,Unf,0.0,996.0,GasA,Fa,Y,SBrkr,0.0,3,0.6931471805599453,3,6,Typ,0,Attchd,Unf,364.0,TA,TA,Y,0.0,0.0,Normal,11.944714374881176,7.923348211930154,46,46,46.0,1.5,5.37989735354046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.23410650459726,9.77571099759397,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,5,CompShg,Wd Sdng,Wd Sdng,3.4339872044851463,3,TA,3,3,No,BLQ,7.147559271189454,Unf,0.0,208.0,GasA,Ex,Y,FuseA,0.0,3,0.6931471805599453,3,6,Typ,2,Attchd,Unf,498.0,TA,TA,Y,0.0,0.0,Normal,11.967187086434018,7.9919305198524775,49,49,49.0,3.0,3.713572066704308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4.2626798770413155,4.060443010546419,8.765146421639022,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,6,CompShg,Wd Sdng,Wd Sdng,0.0,3,TA,3,3,No,ALQ,6.045005314036012,Unf,0.0,269.0,GasA,TA,Y,FuseA,0.0,3,0.6931471805599453,3,7,Typ,1,Detchd,Unf,400.0,TA,TA,Y,0.0,0.0,Normal,11.918397239722838,7.718240951959316,70,59,70.0,1.5,5.389071729816501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3.9318256327243257,3.9318256327243257,8.699681400989514,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,7,CompShg,Wd Sdng,Wd Sdng,0.0,3,Ex,3,3,No,BLQ,5.953243334287785,Unf,0.0,384.0,GasA,TA,Y,FuseA,0.0,3,0.6931471805599453,3,6,Typ,0,Detchd,Unf,308.0,TA,TA,Y,0.0,0.0,Normal,11.771443882099637,7.64826303090192,59,39,59.0,1.5,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4.2626798770413155,4.110873864173311,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,4,4,CompShg,VinylSd,VinylSd,0.0,4,Gd,2,3,No,Unf,0.0,Unf,0.0,677.0,GasA,TA,Y,SBrkr,0.0,3,0.6931471805599453,4,7,Typ,0,Detchd,Unf,720.0,TA,TA,N,0.0,0.0,Normal,11.37940550085183,7.690743163541872,99,59,35.0,2.0,5.081404364984463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3.9318256327243257,4.02535169073515,8.890823576004383,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,7,7,CompShg,Wd Sdng,Wd Sdng,0.0,4,Gd,3,3,No,Unf,0.0,Unf,0.0,952.0,GasW,Gd,N,SBrkr,0.0,3,0.6931471805599453,5,5,Typ,0,Detchd,Unf,672.0,TA,TA,Y,0.0,0.0,Normal,12.230770136157428,7.824445930877619,84,2,31.0,2.5,5.389071729816501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.2626798770413155,3.9318256327243257,8.509362612301048,Pave,Reg,Lvl,AllPub,Inside,Gtl,RRAn,Norm,5,7,CompShg,WdShing,Wd Shng,0.0,3,TA,3,3,No,Unf,0.0,Unf,0.0,297.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,3,7,Typ,1,Detchd,Unf,336.0,TA,TA,N,0.0,0.0,Normal,11.827743504053695,7.5766097669730375,79,27,54.0,2.0,5.720311776607412,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3.9318256327243257,3.9512437185814275,8.71948076085107,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,5,6,CompShg,Wd Sdng,Wd Sdng,0.0,3,Fa,3,3,No,Unf,0.0,Unf,0.0,927.0,GasA,TA,Y,SBrkr,0.0,3,0.6931471805599453,3,5,Typ,0,Detchd,Unf,576.0,TA,TA,Y,0.0,0.0,Normal,11.860062063178267,7.810758116529357,73,59,14.0,1.5,4.727387818712341,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.2626798770413155,4.060443010546419,8.999001866111735,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,6,CompShg,MetalSd,MetalSd,0.0,3,TA,3,3,No,Unf,0.0,Unf,0.0,1048.0,GasA,Gd,Y,FuseA,0.0,3,0.6931471805599453,3,8,Typ,0,Detchd,Unf,576.0,Fa,Fa,Y,0.0,0.0,Normal,11.951186847493476,7.943427767876373,94,59,79.0,2.0,5.017279836814924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4.2626798770413155,4.007333185232471,8.799360083179907,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,6,6,CompShg,Wd Sdng,Wd Sdng,0.0,3,Gd,3,3,No,BLQ,6.313548046277095,Unf,0.0,121.0,GasA,TA,N,SBrkr,0.0,3,0.6931471805599453,3,6,Typ,0,Detchd,Unf,300.0,TA,TA,Y,0.0,0.0,Normal,11.548302261270587,7.621684998724611,84,59,79.0,3.0,4.997212273764115,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.394449154672439,4.2626798770413155,9.46397433028839,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,6,CompShg,HdBoard,HdBoard,0.0,3,TA,4,3,Av,ALQ,6.09807428216624,Unf,0.0,76.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,3,6,Min2,1,Attchd,RFn,480.0,TA,TA,Y,0.0,0.0,Normal,12.07254696717504,7.59337419312129,46,10,12.0,2.5,5.998936561946683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.394449154672439,9.084436955087027,Pave,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,5,6,CompShg,VinylSd,VinylSd,0.0,3,TA,3,3,No,Rec,6.480044561926653,Unf,0.0,470.0,GasA,TA,Y,SBrkr,0.0,3,0.6931471805599453,3,5,Typ,0,Detchd,Unf,480.0,TA,TA,Y,0.0,0.0,Normal,11.842236406331555,7.715569534520208,46,46,46.0,2.0,4.394449154672439,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.330733340286331,9.360999248261296,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,6,CompShg,HdBoard,HdBoard,5.153291594497779,3,TA,3,3,No,BLQ,6.269096283706261,Unf,0.0,525.0,GasA,TA,Y,SBrkr,0.0,3,0.6931471805599453,3,6,Typ,1,Attchd,Fin,668.0,TA,TA,Y,0.0,0.0,Abnorml,11.63956692643747,7.652070746116482,42,42,25.0,1.5,5.375278407684165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4.394449154672439,4.48863636973214,9.636457419815208,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,5,CompShg,Wd Sdng,Wd Sdng,4.007333185232471,3,TA,3,3,Av,BLQ,6.3784261836515865,Unf,0.0,550.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,3,6,Typ,1,Attchd,RFn,480.0,TA,TA,Y,0.0,0.0,Normal,11.904974309480183,7.7306140660637395,49,49,49.0,1.5,4.948759890378168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.110873864173311,3.9318256327243257,9.143238568435446,Pave,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,6,7,CompShg,MetalSd,MetalSd,0.0,3,TA,3,3,No,BLQ,5.8377304471659395,Unf,0.0,405.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,4,6,Typ,1,Detchd,Unf,240.0,TA,TA,Y,0.0,0.0,Normal,11.947308393235778,7.77779262633883,63,59,63.0,1.5,3.9318256327243257,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.143134726391533,8.914760527397261,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,6,CompShg,Wd Sdng,Wd Sdng,0.0,3,TA,4,3,No,BLQ,5.159055299214529,Unf,0.0,916.0,GasW,TA,Y,SBrkr,0.0,3,0.6931471805599453,3,5,Typ,1,Detchd,RFn,252.0,TA,TA,P,0.0,0.0,Normal,11.736077016252437,7.68662133494462,55,55,55.0,2.0,5.796057750765372,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3.9318256327243257,4.110873864173311,9.342245442856122,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,4,CompShg,Wd Sdng,Wd Sdng,0.0,3,TA,3,3,No,LwQ,5.680172609017068,Unf,0.0,476.0,GasA,Gd,Y,SBrkr,0.0,3,0.6931471805599453,3,8,Min2,1,Attchd,Unf,281.0,TA,TA,Y,0.0,0.0,Normal,11.782960235741939,7.818027938530729,60,1,60.0,1.5,5.081404364984463,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4.110873864173311,4.394449154672439,9.19309247856663,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,8,5,CompShg,VinylSd,VinylSd,0.0,4,TA,4,3,No,GLQ,6.371611847231857,Unf,0.0,544.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,4,8,Typ,1,Attchd,RFn,466.0,TA,TA,Y,0.0,0.0,Normal,12.386312871189734,8.054840221101024,14,14,14.0,2.5,5.049856007249537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.382026634673881,9.272187775302262,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,8,5,CompShg,VinylSd,VinylSd,5.820082930352362,4,TA,5,3,Gd,GLQ,7.161622002939187,Unf,0.0,417.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,4,7,Typ,1,Attchd,RFn,826.0,TA,TA,Y,0.0,0.0,Normal,12.601490784782536,8.138564737261632,2,1,2.0,3.0,5.53338948872752,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.127134385045092,9.232786560806012,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,8,5,CompShg,VinylSd,VinylSd,5.602118820879701,4,TA,5,3,Gd,Unf,0.0,Unf,0.0,1622.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,5,8,Typ,1,Attchd,RFn,860.0,TA,TA,Y,0.0,0.0,Normal,12.596403811053621,8.087332926473351,1,1,1.0,3.0,5.3706380281276624,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.189654742026425,9.28887424963029,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,9,5,CompShg,VinylSd,VinylSd,5.8998973535824915,5,TA,5,3,Gd,GLQ,7.007600613951853,Unf,0.0,616.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,5,8,Typ,1,Attchd,RFn,846.0,TA,TA,Y,0.0,0.0,Normal,12.712893259942282,8.14351740579748,1,1,1.0,3.0,5.746203190540153,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4.110873864173311,4.23410650459726,9.284519770150434,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,8,5,CompShg,VinylSd,VinylSd,0.0,4,TA,4,3,Av,GLQ,3.044522437723423,Unf,0.0,846.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,4,7,Typ,0,Attchd,RFn,578.0,TA,TA,Y,0.0,0.0,Normal,12.264346270624157,7.876638460975463,2,2,2.0,2.5,5.521460917862246,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.356708826689592,9.343384145733948,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,8,5,CompShg,VinylSd,VinylSd,5.8664680569332965,4,TA,5,3,Av,GLQ,7.215239978730097,Unf,0.0,479.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,4,7,Typ,2,Attchd,RFn,524.0,TA,TA,Y,0.0,0.0,Normal,12.515397562803473,8.209852481301272,2,1,2.0,3.0,5.932245187448011,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.3694478524670215,9.362718052397065,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,8,5,CompShg,VinylSd,VinylSd,4.343805421853684,4,TA,5,3,Gd,GLQ,3.2188758248682006,Unf,0.0,1474.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,4,7,Typ,1,Attchd,Fin,844.0,TA,TA,Y,0.0,0.0,Normal,12.37581963951765,8.005367067316664,4,3,4.0,2.0,5.493061443340548,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4.110873864173311,4.382026634673881,9.362803915102651,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,5,CompShg,VinylSd,VinylSd,0.0,4,TA,4,3,Av,Unf,0.0,Unf,0.0,704.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,4,7,Typ,1,Attchd,Fin,440.0,TA,TA,Y,0.0,0.0,Normal,12.06105265381003,7.6624678152002375,4,3,4.0,2.5,4.174387269895637,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.418840607796598,9.430679995957659,Pave,IR2,Low,AllPub,Corner,Mod,Norm,Norm,5,5,CompShg,VinylSd,VinylSd,0.0,3,Gd,4,3,No,GLQ,6.597145701886651,Unf,0.0,308.0,GasA,Gd,Y,SBrkr,0.0,3,0.6931471805599453,4,6,Typ,0,Detchd,Unf,576.0,TA,TA,Y,0.0,0.0,Normal,11.931642378754141,7.640603826393634,13,13,9.0,2.0,5.1298987149230735,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.189654742026425,9.185842740375783,Pave,Reg,Low,AllPub,Inside,Mod,Norm,Norm,5,7,CompShg,VinylSd,VinylSd,0.0,3,Gd,3,3,No,ALQ,6.628041376179533,Unf,0.0,235.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,3,5,Typ,0,Attchd,RFn,440.0,TA,TA,Y,0.0,0.0,Normal,11.870606902224587,7.591357046698551,15,15,14.0,2.0,5.0689042022202315,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.189654742026425,9.599269511444248,Pave,IR2,Low,AllPub,Inside,Gtl,PosN,Norm,7,5,CompShg,VinylSd,VinylSd,0.0,3,TA,4,3,Mn,GLQ,6.85751406254539,Unf,0.0,513.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,3,5,Typ,0,Attchd,Fin,539.0,TA,TA,Y,0.0,0.0,Normal,12.240478903153711,7.9817332866918855,11,11,11.0,3.0,4.406719247264253,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.727387818712341,9.292841593487926,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,5,5,CompShg,VinylSd,VinylSd,0.0,3,TA,4,3,No,Unf,0.0,Unf,0.0,1097.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,3,6,Typ,0,Attchd,Unf,672.0,TA,TA,Y,0.0,0.0,Normal,11.884495917930655,7.693937325509272,15,14,14.0,1.5,6.124683390894205,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4.110873864173311,4.394449154672439,9.249657234353133,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,7,5,CompShg,VinylSd,VinylSd,0.0,3,TA,4,3,Av,Unf,0.0,Unf,0.0,866.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,4,6,Typ,0,Attchd,RFn,546.0,TA,TA,Y,0.0,0.0,Normal,12.19552218463499,7.880804344674901,11,11,11.0,2.5,5.459585514144159,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.3694478524670215,9.243388226022383,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,7,5,CompShg,VinylSd,VinylSd,5.214935757608986,4,TA,4,3,Gd,GLQ,6.522092798170152,Unf,0.0,811.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,4,6,Typ,0,Attchd,RFn,577.0,TA,TA,Y,0.0,0.0,Normal,12.225880174775122,8.003697339094368,10,10,10.0,3.0,5.159055299214529,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.044522437723423,4.23410650459726,9.106977858981029,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,7,5,CompShg,VinylSd,VinylSd,0.0,4,TA,4,3,Av,GLQ,6.329720905522696,Unf,0.0,871.0,GasA,Ex,Y,SBrkr,0.0,3,0.6931471805599453,4,6,Typ,0,Attchd,Fin,666.0,TA,TA,Y,0.0,0.0,Normal,12.165255859329688,7.959625305098115,10,10,10.0,3.0,3.58351893845611,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
